"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
141,0.186169125281349,0.165168414631078,0.326546048546359,0.201455593787229,297
140,0.185076865555549,0.164822211413031,0.326218078060069,0.201830487379842,298
139,0.185174053984517,0.164533645063837,0.324982411048634,0.20224775201373,297
138,0.184255055151014,0.164401651928415,0.327783918685398,0.203127658194344,298
137,0.18383327711945,0.164036090254568,0.329221751293466,0.203782532766683,298
136,0.183371401910597,0.163683962182912,0.327699614271738,0.20365511531509,298
135,0.182956827811542,0.163444550973803,0.32711126672071,0.204669024658402,298
134,0.182425389239957,0.162993120890798,0.326185148002787,0.205049037371697,298
133,0.181959975811096,0.162590050711981,0.320524154569592,0.20453004035052,298
132,0.181254770436684,0.16275484979988,0.322074468578864,0.204863004613213,299
131,0.180884406456423,0.162324921839586,0.322253026329139,0.206264970797552,299
130,0.181094625374581,0.161966151504976,0.320822186374691,0.207712303431285,298
129,0.180533284260159,0.161602450579884,0.322918888021836,0.210286293633849,298
128,0.179968077567246,0.161241336057649,0.323581339744447,0.211438112623939,298
127,0.179306358184528,0.161211800094055,0.324523322831797,0.212016441043011,298
126,0.178203416098371,0.161050116303352,0.325838150185448,0.212723760060542,299
125,0.177801109281904,0.160904318234385,0.327554543970171,0.213916141335969,299
124,0.177307689725488,0.160568162089828,0.330020504000193,0.214817550246076,299
123,0.177598202511926,0.160175930207621,0.330372562542346,0.216795404835437,298
122,0.176582686086006,0.1598694598764,0.334423235180893,0.218198504405841,299
121,0.175405666565778,0.159516339532975,0.335732347601191,0.218899438806523,300
120,0.174955233142517,0.159332445575709,0.33621073495307,0.220320482123103,300
119,0.174305323078157,0.159064740928629,0.33680453547335,0.220728247323948,300
118,0.173705704616308,0.159002274500056,0.34016434407013,0.22277941404862,300
117,0.173174913871511,0.159069173866707,0.340006427094288,0.223487474203084,300
116,0.171566713514542,0.156743258328346,0.339392971455003,0.223248271671755,300
115,0.171064300091466,0.156752288810034,0.337351509394829,0.223873938006464,300
114,0.169905420458408,0.156286683922121,0.337967651897372,0.224227369133528,301
113,0.168572863537609,0.155718720494936,0.338051034064921,0.223823658142874,302
112,0.168084730735725,0.155102331110537,0.33688756556605,0.224798555737531,302
111,0.166036168901929,0.151175490767721,0.336241701570231,0.22529579735858,303
110,0.165187741933315,0.150373053585818,0.336991007446627,0.226527058875271,303
109,0.164305136351207,0.149499718570753,0.337012888661705,0.227148424318764,303
108,0.163747150712757,0.148793407852869,0.336113094094917,0.228010986803689,302
107,0.163115677076796,0.147807707503272,0.336461422888416,0.228937564275716,302
106,0.162533366271953,0.147355598495315,0.335465627941676,0.229803883597333,302
105,0.161736821466104,0.146802570147507,0.335258576033213,0.230768885852669,302
104,0.161118314429145,0.146414675343429,0.336044155055489,0.231664914131518,302
